path792,1747.58,4100.45,14.0639,4.0671
path794,1747.58,4117.17,14.0639,4.0671
path796,1747.66,4111.45,14.0639,4.07157
path798,1748.15,4011.19,14.0639,4.07157
path800,1741.5,4117.99,28.8385,6.69484
path802,1727.92,4115.46,53.8034,6.9046
g804,1560.22,4006.74,28.8385,133.541
path806,1560.22,4133.58,28.8385,6.69496
path808,1567.89,4006.74,11.7724,127.547
path810,1566.87,4017.28,14.064,4.07154
path812,1566.79,4028.35,14.064,4.06718
path814,1566.71,4039.41,14.0639,4.07168
path816,1566.62,4050.47,14.064,4.06707
path818,1566.54,4061.53,14.064,4.07154
path820,1566.46,4072.6,14.0639,4.06819
path822,1566.38,4083.66,14.0639,4.07157
path824,1566.29,4094.72,14.064,4.06718
path826,1566.21,4105.78,14.064,4.07165
path828,1566.88,4022.63,14.064,4.07154
path830,1566.79,4033.7,14.0639,4.0671
path832,1566.71,4044.76,14.0639,4.07157
path834,1566.63,4055.82,14.064,4.06707
path836,1566.54,4066.88,14.0639,4.07168
path838,1566.46,4077.95,14.0639,4.0683
path840,1566.38,4089.01,14.0639,4.07157
path842,1566.3,4100.07,14.064,4.06707
path844,1566.29,4116.8,14.064,4.06707
path846,1566.21,4127.86,14.064,4.07154
path848,1566.38,4111.08,14.0639,4.07157
path850,1566.3,4122.15,14.064,4.06718
path852,1566.87,4010.81,14.064,4.07154
path854,1546.64,4130.48,53.8034,6.9047
g856,1671.6,3379.86,29.8253,117.58
path858,1680.27,3379.86,11.7724,111.184
path860,1679.25,3390.4,14.4108,4.24831
path862,1679.17,3401.47,14.411,4.24341
path864,1679.09,3412.53,14.4108,4.24843
path866,1679,3423.6,14.4108,4.24329
path868,1678.92,3434.66,14.4108,4.24831
path870,1678.84,3445.72,14.411,4.24451
path872,1678.76,3456.78,14.4108,4.24843
path874,1678.67,3467.85,14.4108,4.24341
path876,1678.59,3478.91,14.411,4.24831
path878,1679.26,3395.75,14.4108,4.24831
path880,1679.17,3406.82,14.411,4.24329
path882,1679.09,3417.88,14.4108,4.24831
path884,1679.01,3428.95,14.4108,4.24329
path886,1678.92,3440.01,14.411,4.24843
path888,1678.84,3451.07,14.4108,4.24464
path890,1678.76,3462.13,14.4108,4.24831
path892,1678.68,3473.2,14.411,4.24329
path894,1678.67,3489.92,14.4108,4.24329
path896,1678.76,3484.2,14.4108,4.24831
path898,1679.25,3383.94,14.4108,4.24831
path900,1671.6,3490.56,29.8253,6.87427
path902,1659.02,3488.21,53.8032,6.9046
g904,1672.6,4007.11,28.8385,117.58
path906,1680.27,4007.11,11.7708,111.183
path908,1679.25,4017.66,14.0639,4.07168
path910,1679.17,4028.72,14.064,4.06718
path912,1679.09,4039.78,14.0639,4.07157
path914,1679,4050.85,14.0639,4.0671
path916,1678.92,4061.91,14.0639,4.07157
path918,1678.84,4072.97,14.064,4.06816
path920,1678.76,4084.03,14.0639,4.07168
path922,1678.67,4095.1,14.0639,4.06721
path924,1678.59,4106.16,14.064,4.07154
path926,1679.26,4023.01,14.0639,4.07157
path928,1679.17,4034.07,14.064,4.06707
path930,1679.09,4045.13,14.0639,4.07157
path932,1679.01,4056.2,14.0639,4.06721
path934,1678.92,4067.26,14.064,4.07165
path936,1678.84,4078.32,14.0639,4.0683
path938,1678.76,4089.38,14.0639,4.07157
path940,1678.68,4100.45,14.064,4.06707
path942,1678.67,4117.17,14.0639,4.0671
path944,1678.76,4111.45,14.0639,4.07157
path946,1679.25,4011.19,14.0639,4.07157
path948,1672.6,4117.99,28.8385,6.69484
path950,1659.02,4115.46,53.8032,6.9046
path952,620.712,2226.57,210.38,204.696
path954,633.271,2245.24,184.944,166.553
path956,795.146,2380.34,97.1325,5.2556
path958,809.425,2359.42,97.6461,5.25574
path960,771.746,2275.43,10.1433,10.1459
